Platform Key	Expedition Number	Expedition Name	Expedition Beginport	Expedition Endport	Expedition Chiefscientist	Expedition Chiefscientist Identifier	Expedition Chiefscientist Email	Expedition BSH Identifier	Expocode	Expedition Status	Expedition Captain	Science Activity Number	Science Activity	Science Activity Comment	Science Activity Closed	Science Activity Group	Science Activity Label	Science Activity Area	Science Activity Area Comment	Device Operation Number	Device Operation	Device Operation Start	Device Operation End	Device Operation Comment	Device Operation Closed	Device Operation Label	Device Operation Positioning System	Device Operation Subdevices	Device Operation Devicetypes	Device	Device Shortname	Device Comment	Underway	Sensor ID	Sensor Short Name	Sensor Device URN	Event Time	Event Comment	Action	Action Comment	Latitude	Longitude	Depth [m]	Speed [kn]	Course	Latitude [deg]	Longitude [deg]	Wind Dir	Wind Velocity	Transponder Lat	Transponder Lon	Transponder z	Transponder Name	Latitude Origin	Longitude Origin	Depth [m] Origin	Speed [kn] Origin	Course Origin	Latitude [deg] Origin	Longitude [deg] Origin	Wind Dir Origin	Wind Velocity Origin	Transponder Lat Origin	Transponder Lon Origin	Transponder z Origin	Transponder Name Origin	Data Origin	Device Operation  Start	Device Operation Importance	Temperature	Salinity	pH	Temperature Origin	Salinity Origin	pH Origin	file
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"1"	"PS147/2_0_Underway-1"	"2025-04-01 08:08:24"	"2025-04-13 11:49:42"		"true"	"ADCP"			"current profiler"	"ADCP Teledyne Ocean Surveyor 150 kHz"	"ADCP"	"vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet."	"true"	"5757f3ad-ed83-4007-9911-a5e355f0e5c7"			"2025-04-09 12:54:12"	""	"profile end"		"41° 48.427' N"	"010° 20.143' W"	"3085.0"	"11"	"355"	"41.807124"	"-10.335709"	"90.0"	"4.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"2"	"PS147/2_0_Underway-2"	"2025-04-01 08:08:24"	"2025-04-11 07:51:28"		"true"	"hydrosweep_ds3"		"Hydrosweep across ship,Hydrosweep longside ship"	"multi-beam echosounder"	"Atlas Hydrosweep DS 3 echo sounder"	"hydrosweep_ds3"	"vessel:polarstern:hydrosweep_ds3 - The Hydrosweep DS3 is a deep water multibeam echosounder ideally suited for seabed mapping in deep water up to full ocean depth based on a sonar frequency between 14 kHz to 16 kHz. Beside bathymetric depth information from 10 m to more than 11,000 m, sidescan data and backscatter data for seabed classification are acquired."	"true"	"7327d65d-a1d7-452b-aa71-0e20a866d19e"	""	"vessel:polarstern:hydrosweep_ds3"	"2025-04-09 12:54:12"	""	"profile end"		"41° 48.427' N"	"010° 20.143' W"	"3085.0"	"11"	"355"	"41.807124"	"-10.335709"	"90.0"	"4.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"25"	"PS147/2_0_Underway-25"	"2025-04-01 08:08:24"	"2025-04-13 11:49:42"	""	"true"	"simrad_ek_60___ek_80"	""		"echo sounder"	"Fishing Echo Sounder"	"simrad_ek_60___ek_80"	"vessel:polarstern:simrad_ek_60___ek_80 - The sounder operates several frequencies simultaneously thus allowing to detect fish in different depths. "	"true"	"5f7aa7b1-84a9-4b79-a186-4c75d10c7d64"	""	"vessel:polarstern:simrad_ek_60___ek_80"	"2025-04-09 12:54:12"	""	"profile end"		"41° 48.427' N"	"010° 20.143' W"	"3085.0"	"11"	"355"	"41.807124"	"-10.335709"	"90.0"	"4.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"10"	"PS147/2_10"	""	"true"		""	""	""	"1"	"PS147/2_10-1"	"2025-04-09 09:02:58"	"2025-04-09 09:09:31"	"H. Bittig"	"true"	"arvor_ai2632-24de013"	""		"float"	"ARGO FLOAT WMO 3902588"	"arvor_ai2632-24de013"	"float:arvor_ai2632-24de013 - "	"false"	"470800ff-9c07-4ec5-95cb-b0909f7c378f"			"2025-04-09 09:09:31"	""	"station end"		"41° 19.689' N"	"010° 20.326' W"	"3472.3"	"1"	"299"	"41.328153"	"-10.338767"	"107.0"	"6.4"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-09 09:02:58"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"2"	"PS147/2_0_Underway-2"	"2025-04-01 08:08:24"	"2025-04-11 07:51:28"		"true"	"hydrosweep_ds3"		"Hydrosweep across ship,Hydrosweep longside ship"	"multi-beam echosounder"	"Atlas Hydrosweep DS 3 echo sounder"	"hydrosweep_ds3"	"vessel:polarstern:hydrosweep_ds3 - The Hydrosweep DS3 is a deep water multibeam echosounder ideally suited for seabed mapping in deep water up to full ocean depth based on a sonar frequency between 14 kHz to 16 kHz. Beside bathymetric depth information from 10 m to more than 11,000 m, sidescan data and backscatter data for seabed classification are acquired."	"true"	"7327d65d-a1d7-452b-aa71-0e20a866d19e"	""	"vessel:polarstern:hydrosweep_ds3"	"2025-04-10 16:03:13"	""	"profile start"		"46° 07.690' N"	"008° 08.973' W"	"4807.5"	"10"	"33"	"46.128160"	"-8.149543"	"61.0"	"14.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"1"	"PS147/2_0_Underway-1"	"2025-04-01 08:08:24"	"2025-04-13 11:49:42"		"true"	"ADCP"			"current profiler"	"ADCP Teledyne Ocean Surveyor 150 kHz"	"ADCP"	"vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet."	"true"	"5757f3ad-ed83-4007-9911-a5e355f0e5c7"			"2025-04-10 16:30:27"	""	"profile start"		"46° 11.713' N"	"008° 05.176' W"	"4778.4"	"11"	"32"	"46.195215"	"-8.086270"	"63.0"	"15.2"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"25"	"PS147/2_0_Underway-25"	"2025-04-01 08:08:24"	"2025-04-13 11:49:42"	""	"true"	"simrad_ek_60___ek_80"	""		"echo sounder"	"Fishing Echo Sounder"	"simrad_ek_60___ek_80"	"vessel:polarstern:simrad_ek_60___ek_80 - The sounder operates several frequencies simultaneously thus allowing to detect fish in different depths. "	"true"	"5f7aa7b1-84a9-4b79-a186-4c75d10c7d64"	""	"vessel:polarstern:simrad_ek_60___ek_80"	"2025-04-10 16:30:27"	""	"profile start"		"46° 11.713' N"	"008° 05.176' W"	"4778.4"	"11"	"32"	"46.195215"	"-8.086270"	"63.0"	"15.2"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"2"	"PS147/2_0_Underway-2"	"2025-04-01 08:08:24"	"2025-04-11 07:51:28"		"true"	"hydrosweep_ds3"		"Hydrosweep across ship,Hydrosweep longside ship"	"multi-beam echosounder"	"Atlas Hydrosweep DS 3 echo sounder"	"hydrosweep_ds3"	"vessel:polarstern:hydrosweep_ds3 - The Hydrosweep DS3 is a deep water multibeam echosounder ideally suited for seabed mapping in deep water up to full ocean depth based on a sonar frequency between 14 kHz to 16 kHz. Beside bathymetric depth information from 10 m to more than 11,000 m, sidescan data and backscatter data for seabed classification are acquired."	"true"	"7327d65d-a1d7-452b-aa71-0e20a866d19e"	""	"vessel:polarstern:hydrosweep_ds3"	"2025-04-11 04:00:19"	""	"profile end"		"47° 54.434' N"	"006° 26.281' W"	"149.1"	"0"	"108"	"47.907240"	"-6.438012"	"57.0"	"9.0"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:04:31"	""	"station start"		"47° 54.422' N"	"006° 26.335' W"	"149.1"	"1"	"226"	"47.907039"	"-6.438915"	"59.0"	"9.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:08:37"	""	"in the water"		"47° 54.389' N"	"006° 26.368' W"	"148.9"	"0"	"139"	"47.906483"	"-6.439463"	"63.0"	"8.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:14:48"	""	"hoisting"		"47° 54.394' N"	"006° 26.335' W"	"148.9"	"0"	"65"	"47.906564"	"-6.438923"	"63.0"	"9.5"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:14:35"	"AWI004  130m"	"max depth/on ground"		"47° 54.394' N"	"006° 26.336' W"	"148.9"	"0"	"33"	"47.906559"	"-6.438938"	"63.0"	"9.5"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:22:11"	"out of water"	"information"		"47° 54.396' N"	"006° 26.323' W"	"148.9"	"0"	"266"	"47.906600"	"-6.438719"	"58.0"	"9.0"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:24:21"	""	"on deck"		"47° 54.392' N"	"006° 26.328' W"	"148.9"	"0"	"214"	"47.906540"	"-6.438795"	"60.0"	"9.3"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"1"	"PS147/2_11-1"	"2025-04-11 04:04:31"	"2025-04-11 04:28:30"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-11 04:28:30"	""	"station end"		"47° 54.381' N"	"006° 26.353' W"	"148.7"	"0"	"286"	"47.906342"	"-6.439222"	"57.0"	"8.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:04:31"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"2"	"PS147/2_11-2"	"2025-04-11 04:29:10"	"2025-04-11 05:05:29"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-11 04:29:10"	""	"station start"		"47° 54.380' N"	"006° 26.357' W"	"148.6"	"0"	"263"	"47.906326"	"-6.439278"	"58.0"	"9.3"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:29:10"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"2"	"PS147/2_11-2"	"2025-04-11 04:29:10"	"2025-04-11 05:05:29"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-11 04:40:16"	""	"in the water"		"47° 54.412' N"	"006° 26.378' W"	"148.6"	"0"	"256"	"47.906861"	"-6.439640"	"61.0"	"8.6"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:29:10"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"11"	"PS147/2_11"	""	"true"		""	""	""	"2"	"PS147/2_11-2"	"2025-04-11 04:29:10"	"2025-04-11 05:05:29"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-11 04:51:41"	""	"hoisting"		"47° 54.406' N"	"006° 26.403' W"	"148.4"	"0"	"154"	"47.906762"	"-6.440051"	"61.0"	"8.3"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-11 04:29:10"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
